user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
d998882c,23,15,9.226768955568565,132.28397491840894,17,16,63.61664523171896,5,4,Low,Basic,0,6,1
b99494b0,18,25,12.422356984654886,27.922592966576516,15,11,54.528639623606026,1,3,Low,Basic,4,2,0
f08daaf1,5,25,15.680070451136368,36.33664013438431,24,8,73.24785511409199,1,4,Medium,Basic,1,4,1
36f312b3,5,25,16.76989963538958,253.02661472548866,14,15,74.12953325560305,2,5,Low,Premium,5,7,1
33fe73e7,3,7,14.590158215068072,43.86363634768394,2,8,77.79740075046307,3,5,Low,Premium,0,1,1
ff0528a0,12,2,15.609527553943368,32.75790280249286,18,19,77.38748852640474,1,5,Low,Premium,3,2,0
d7eace38,11,2,13.410104327425298,57.32742935276557,8,13,73.51804792661336,7,4,Low,Basic,1,1,1
406e9d5a,3,12,12.122875237935826,13.88299347525551,6,14,72.69728906353382,6,5,Low,Basic,1,0,1
5b0d19db,12,25,15.51747685973741,41.44188631699354,8,10,83.00356854519838,5,5,Low,Basic,3,5,1
2b268700,13,7,17.28064517556431,41.98228453642359,19,7,68.91013770468285,2,5,High,Premium,10,5,0
17706240,21,25,12.53696928894516,77.015146514303,22,9,75.53471541330774,1,5,Low,Basic,2,3,1
5a81969d,10,1,12.284758126003895,17.954563905609294,2,9,69.28303913340909,2,2,Low,Basic,1,6,1
e10fbd04,4,8,16.69237994203094,56.88512253320708,24,9,65.15894211062869,5,4,Low,Basic,2,3,0
368a0cd5,20,11,15.067321440966918,59.95405723463856,12,10,87.82877394003671,0,5,Low,Basic,2,3,1
814a5869,7,3,10.698676592355708,2.810117127150333,19,15,73.31183848707452,2,5,Low,Premium,1,6,0
852aa578,11,11,14.034871220742584,7.309421557002511,14,18,87.79853851088095,6,5,Low,Premium,3,2,1
7974ec38,17,18,15.18226557677878,52.50347498894041,4,14,64.05910525338402,5,4,Low,Basic,0,6,1
090368c4,9,2,19.23843254003675,34.12944005145489,13,10,72.51732427377362,4,5,Medium,Premium,2,2,0
b531fc68,6,3,20.73821464913958,108.74183216103985,8,15,67.83932980134512,7,5,Low,Premium,2,6,1
2be4b705,16,3,13.14882884501358,2.160600315527221,17,7,73.54969610135804,4,4,Low,Basic,2,6,0
04cd9c88,6,28,16.81022063595142,21.448193171512667,6,14,78.95360677290454,6,4,High,Premium,0,0,0
3a619bf0,19,3,16.36750656037556,3.8514131009067705,5,11,81.14809843576884,5,5,Medium,Premium,3,7,0
0f09b4fa,1,15,15.20338745826676,21.413175801144902,3,14,64.97719212043387,2,5,Low,Premium,2,2,1
37251cd7,5,11,12.047234138996975,33.52113747798792,17,18,78.33430790715663,1,5,Low,Premium,3,3,1
532f5bfe,1,13,13.57303214682624,12.445207097936796,17,14,65.86142050271167,3,5,Low,Basic,2,2,1
91c0c1ce,6,26,13.753237022452176,25.6504218518749,3,13,66.72035402919911,1,5,Medium,Premium,2,1,1
ace611f6,19,21,15.502823550427676,35.24863691073954,17,18,72.71474213059888,1,4,High,Premium,2,2,1
9c0bef84,14,23,15.973681604261442,123.21292991545737,9,13,86.13211683269911,2,3,Low,Basic,1,6,1
2c31f009,20,9,14.564554897066232,47.29412763328687,2,14,81.4438872511482,0,5,Medium,Premium,3,2,0
c82a955c,3,9,16.067185849097942,70.66414696840808,2,20,73.49200227707853,2,5,Low,Basic,2,3,1
6933b6f6,16,28,10.734981810366635,23.351321772348577,19,5,83.88439431480009,1,2,Low,Basic,1,1,1
d5b32bd1,9,7,19.190098644747685,11.339613898505274,9,14,64.59010732660573,3,5,Low,Basic,1,4,0
0dab460d,10,10,13.017080558458492,85.83649976076148,19,8,62.98277920591869,5,5,High,Premium,4,6,1
d864b64e,1,6,17.580548662200492,16.26660922144234,22,12,79.87622835139243,4,5,Medium,Premium,2,5,1
1c48d4ec,7,25,14.738762379814569,82.93773159423706,11,14,81.5946627160642,0,4,Low,Premium,2,6,1
3e6b3e13,1,20,17.18629434391662,42.83918570742575,18,13,85.18747984508344,3,5,Low,Basic,2,3,0
2361e23f,10,16,12.877631663081894,9.75014063827405,5,16,66.86792770135852,5,5,Medium,Premium,2,0,1
e7a14a3b,18,21,17.65108936354627,58.40313074522452,3,16,79.4186267266167,1,2,Low,Basic,4,1,0
c00b41a2,4,16,11.979326000040274,82.83468682932471,7,8,81.32535300797444,6,3,Low,Basic,1,4,1
b6df9dab,6,26,14.731347904605023,24.23160339046195,13,11,87.463976661385,2,2,Low,Basic,1,5,0
48c4221f,18,15,14.411312406916307,99.15369669479507,3,9,73.86439198894213,4,5,Low,Basic,1,4,0
d7527d56,19,19,16.605172426819617,16.4525855102059,13,11,65.83501989480023,5,3,Low,Basic,0,1,1
817cc9dc,14,20,18.89358863824122,58.56174001294842,20,12,82.85961327223906,3,5,Low,Basic,1,3,1
c6b19430,12,14,12.950548569657292,46.32219763341552,23,10,79.46368423579713,6,5,Medium,Basic,0,6,1
1a3477a0,1,19,16.79755668976688,57.67740285116063,19,20,81.96807598385209,1,4,Low,Premium,4,7,1
3b2c0fbc,22,19,10.319886416706527,8.651688978509837,3,16,81.22725928351133,1,5,Low,Basic,4,7,0
34afc6d5,7,25,12.61824291719525,73.22934674830945,22,12,68.53000593261493,3,5,Low,Basic,3,3,0
9828cd0e,13,1,11.667125317398916,122.65343822085656,12,8,84.22080712284864,4,4,High,Basic,1,3,0
7006d381,10,26,15.542218083322949,138.65496508868094,11,11,82.63082995882188,4,4,Low,Basic,0,2,0
87017628,18,24,16.127441572818583,6.374985808167309,15,11,85.95770548836849,2,5,Low,Premium,3,5,1
e96b3f88,13,9,16.54810647955124,34.695887471217375,13,11,70.6809871387062,3,5,Low,Basic,1,6,0
713e66e5,19,26,13.498296108845729,26.883471431149463,3,15,70.84772936736567,2,5,Low,Basic,2,5,0
ce35e763,7,21,9.895596138060393,28.833116231369015,16,15,72.95505517066378,2,2,Low,Basic,1,1,1
0588985a,16,27,14.857575524884355,78.51354971016414,17,13,84.50622610936742,5,5,Low,Premium,2,1,1
f7d6f50a,23,28,15.393022063115207,49.26790604585031,17,17,80.84728247183158,1,2,Medium,Basic,0,0,0
7aaff0b0,8,11,16.741396676427932,104.35119973012884,5,10,77.53953926598525,2,2,High,Basic,4,2,1
b2f3a6e0,1,9,17.14238463082627,3.3300411719226815,4,10,57.20454896746732,1,3,Low,Basic,0,4,0
109bef1d,6,4,10.277131456088895,48.11297894471149,13,15,68.11215479893939,4,5,High,Premium,4,3,0
257727c3,5,5,13.98654371414838,1.5056545651611972,8,17,81.86639977465568,2,3,Low,Basic,3,0,1
10b8358e,8,8,10.822816013156904,23.204186712861546,16,15,74.44198771059291,3,5,Medium,Premium,2,1,0
44c896db,14,12,11.994719944196884,18.153606058573352,13,16,87.42900342153769,2,5,Medium,Basic,1,5,1
81c61966,12,28,14.610501542124595,164.97179641830806,22,16,69.30311435188938,5,5,Low,Premium,1,0,1
3958d776,5,5,16.824879360643866,38.30245174031553,19,9,73.12232203626341,3,4,Low,Premium,6,1,0
e9c07d55,7,27,16.00115716503094,43.699700974592105,10,14,63.09315153076159,1,5,Low,Premium,6,7,1
a14e5e63,7,22,16.694227242073943,16.288641072768957,17,12,70.47348385957228,3,4,High,Premium,3,5,1
d70289fb,9,17,19.60753212116024,15.578274187046336,12,10,85.05750738568895,4,4,Medium,Basic,5,6,1
753e455d,7,12,18.10916648650675,42.42119713494568,12,8,82.09557595816055,3,5,Medium,Basic,0,1,1
646905bf,17,7,18.267534992848148,10.31602609317739,17,14,58.91052739315612,4,4,Low,Basic,5,7,0
9ca458a6,3,21,18.61327332434365,70.99923265310166,10,17,81.74691256634115,2,4,Medium,Premium,5,5,1
439748b0,17,19,14.399673156873687,230.3997224214451,19,15,74.57706539133781,3,5,Low,Premium,3,4,1
cc240cda,1,25,14.098891018803906,82.46557261493848,3,5,73.68539471383814,3,5,Medium,Basic,0,4,1
4d9aef49,5,4,10.507842417983069,48.41705446024647,14,12,86.72357836828672,2,4,Low,Basic,1,0,0
84a47eac,1,18,13.895364602603216,163.75957111891384,13,13,88.06276478665677,2,4,Medium,Premium,0,2,0
95aafa1b,18,17,8.041966113303946,217.13735148547906,6,14,75.52966958261149,2,5,Low,Premium,2,1,1
3cbcb955,17,11,18.023251695515967,73.55926189492187,4,9,71.37928649903537,2,5,Medium,Premium,4,3,0
6f58f1e8,9,25,13.417909420661283,68.85276816097283,20,9,59.64422164900627,3,4,Medium,Basic,5,1,0
a5ae8fea,22,16,13.683003386868586,28.178776193687668,5,16,86.15746135173208,4,5,Medium,Premium,3,4,0
f36b501e,19,28,14.145748594993204,115.12897063583603,3,17,76.26622015864191,2,5,Low,Premium,0,6,1
778a0b68,17,6,17.918993879076822,234.37889148259416,24,17,71.83124726716669,1,5,High,Premium,1,4,1
1e9dd1db,22,26,18.324392454271287,0.44119113813201555,7,12,72.34522990497581,3,2,Low,Basic,1,3,0
f54f9b65,11,8,17.082978719137525,59.64148946146057,9,9,60.14002452139239,3,3,High,Basic,2,4,0
5deb3a0b,1,1,17.760899116187243,37.48459796114376,23,12,63.57134100624903,1,5,Low,Basic,1,4,0
c8b4230f,9,13,17.667920045246547,12.87622125666253,10,10,56.19129819480643,2,5,High,Basic,3,7,0
375b79ff,6,26,15.213630558203688,25.548681547611206,22,7,82.91623862181899,5,2,Medium,Basic,5,4,1
249b86aa,7,23,16.946025720615992,74.94060589068249,2,15,64.0213359383762,3,5,Medium,Premium,0,7,1
1d4e2bc3,11,16,18.23302892999558,219.42194994587095,6,11,71.13140930161737,2,3,Medium,Premium,2,3,1
36266588,14,5,10.739749270599551,1.2308828771171043,18,12,74.25127728256425,4,1,High,Basic,1,5,0
c2babc4d,21,16,14.264306842415266,9.506714008493232,2,9,69.41710333793385,6,2,Medium,Basic,6,3,1
ee11d6a7,21,16,8.68702891986348,31.0272695835626,13,12,71.59100789308513,3,3,Low,Basic,2,1,0
58b75081,14,22,15.895063396676234,12.307888644136755,4,13,75.35778541597854,1,5,Medium,Premium,1,4,0
df425b8e,3,16,14.071229087552064,5.995739365617996,8,15,46.45985746334985,7,5,Low,Premium,2,5,0
7c604e0e,5,11,13.979589589267306,64.69005711036762,6,9,76.19895156823335,3,2,Low,Basic,1,2,1
c0d8815b,17,19,19.39640011769256,8.289246859142812,6,13,71.43014959383082,3,3,Low,Basic,3,3,1
603ca7b4,15,12,11.868267923814908,2.2904902902318414,22,11,81.13107517443068,6,4,Low,Basic,1,6,1
3d61dc65,2,25,14.43657605774788,17.874524102228033,20,13,58.72985935195008,6,3,Medium,Premium,2,3,0
71b51c7f,8,15,10.438743189137844,2.604088288122771,23,14,72.1526066482376,2,5,Low,Basic,1,6,0
959c85d8,12,14,16.274117165676067,80.1545516893404,15,14,75.79195027336581,3,5,Low,Premium,4,2,1
86293258,14,24,16.0836044071021,103.6968365789562,1,4,82.12572513695773,7,4,Low,Basic,3,3,1
efd7bc8b,5,10,13.204005384734096,50.58255187178536,12,12,84.21677451956745,2,5,Low,Premium,3,3,1
871cdca0,2,26,15.564716830126285,102.18730580463388,10,7,69.63703652269193,8,2,Low,Basic,1,7,0
f5c2acd8,13,18,14.971083511920805,34.886239239928535,19,12,85.58246783578488,0,5,High,Premium,3,6,1
8567ff65,17,13,17.304898095278023,20.544206233140233,1,10,85.02525359162314,3,5,High,Premium,3,0,1
be1674f3,6,21,15.47632671913754,92.02169240278393,21,11,70.43597265276301,4,1,High,Basic,1,6,1
3d2b2c5a,2,11,12.134882947508997,169.82354961883343,1,12,65.66516686815932,1,3,Low,Basic,2,4,1
fbe071a1,9,19,16.531029779562378,190.4893951325092,2,15,87.77642676914867,1,5,Low,Premium,4,3,1
83c01e4a,2,18,15.354094206891869,69.98469259381548,7,7,88.15972402359169,3,4,Medium,Basic,1,1,1
f8f5df34,23,11,15.684791112131323,224.14660584946597,8,15,84.05626563390074,1,5,Low,Premium,2,3,1
e5b6fb8c,1,9,10.86432071959166,4.676944946922743,8,12,74.60529700191765,4,3,Medium,Premium,0,4,0
5c527e3f,1,22,14.952341554968887,25.557592316298457,14,8,77.86410023401429,2,3,Medium,Basic,5,4,0
0f43cc7b,3,5,9.559107701680205,13.168753610764394,14,16,56.33542361545828,3,5,High,Premium,1,6,1
b9c3096e,11,14,13.97698161054549,166.36910945945084,23,10,76.1799257474558,1,4,Medium,Basic,4,6,1
395fc16c,17,17,12.41578621297025,19.856015974251584,18,12,77.8430764798273,2,3,Medium,Basic,2,1,0
8da404fa,3,8,18.72446715387031,17.368568835614724,14,10,81.92987671104449,3,5,Low,Basic,4,5,1
0ac909b5,8,4,11.999195284537194,33.355939255489666,6,10,66.7771065687501,1,5,Medium,Basic,0,6,1
5c0a3c34,6,17,10.726511939705498,39.72976651362812,7,14,67.9913085712279,4,4,High,Premium,3,6,1
1a39462f,14,6,12.515937804179025,52.45331419499818,4,14,63.24379905398011,2,4,Low,Basic,2,4,1
eb9e7135,21,25,18.44908416632712,6.365700116486334,9,10,75.7810224409169,1,5,Medium,Premium,1,6,1
06c5d25a,1,14,12.278669608287853,7.1933041168919605,10,8,65.41883037050336,6,3,Low,Basic,5,5,0
86c35b18,8,2,15.54937500146222,39.71566142554668,4,14,87.04208004408254,2,3,Low,Basic,3,3,1
80778cfe,2,12,22.964535370334698,49.56133046815413,20,15,87.28854590794843,6,5,Low,Basic,5,7,0
f83ddccb,4,1,15.498013241619391,41.49395815430275,20,16,62.97635554720346,2,5,Low,Premium,1,0,0
d6a67c87,3,15,15.236667820327424,0.46341412816753585,3,21,53.59927586465586,2,5,Low,Premium,1,7,1
791fc0d8,3,12,16.708920019992505,13.864180924178704,13,11,83.5898760703059,5,4,Medium,Basic,3,0,0
23b35902,22,25,14.611205279335296,0.44800361479570655,3,12,84.03108650472204,2,5,Low,Basic,1,6,1
2902be9e,18,28,15.845978255809294,47.70437701113897,6,7,68.68871405163982,2,4,Medium,Basic,4,1,0
323cd1e0,6,21,19.23356780174219,40.47207157325064,10,13,77.25719189418095,4,3,High,Premium,2,5,1
b1b17da9,4,15,16.77560199432833,16.777170893204463,7,10,72.09549922234147,2,4,High,Basic,1,0,1
2fc35c5c,22,13,13.608885707968891,101.78981947505827,18,10,100.08280506538804,3,5,Medium,Premium,1,4,1
f4f15d2c,7,17,15.088143932054136,156.7579845447825,14,14,67.25022775698392,3,5,Low,Basic,5,2,1
baebe4e9,20,1,19.50282870238492,115.8714209676242,3,10,79.40440987431917,1,5,Low,Premium,0,0,0
20a7e149,23,28,8.114595487205088,61.15336095852115,24,12,90.93799708826378,3,5,Medium,Premium,1,1,1
d297e7b5,22,20,20.606432357431448,108.04130158808591,5,11,68.13037131762553,1,2,Low,Basic,2,7,1
c66bc23f,13,17,17.523348995200458,22.229029968975166,14,11,66.23197854821859,3,2,Low,Basic,2,7,0
5933acd2,23,12,16.21155887567848,6.263455507742894,17,9,86.54227989976724,5,2,Medium,Basic,3,7,1
3bed8a68,11,5,9.25368876329941,85.01437705310228,4,16,78.3780031428119,5,5,Low,Premium,1,5,0
1a597516,15,5,14.358034972081407,10.25496378096252,8,10,82.08548762987263,5,5,High,Basic,6,2,1
7108a9cb,13,19,18.11818714046936,1.2786358192442957,12,13,74.1561183068234,4,5,High,Premium,1,3,0
4d91634f,10,4,12.989545662250194,34.085514776909136,2,12,88.87411531744718,2,3,Low,Basic,2,0,1
6b6539bd,6,19,13.59488349911092,35.84123377574462,9,7,66.64948947071761,6,4,Medium,Basic,1,5,1
57504f93,8,2,12.950309960210255,43.90008185356845,13,9,56.61272504878684,3,4,High,Basic,2,5,1
0a8126a8,22,28,13.172889228198336,16.04372887405692,20,13,75.47121421567921,3,3,High,Basic,4,2,0
c50469c1,20,2,10.166325437227872,85.31043805293423,12,18,68.44864571645178,0,5,Low,Basic,2,5,0
8c6f7302,11,13,15.771402911619452,52.9465383207409,12,17,66.90925170814462,2,5,High,Premium,0,3,0
6de109a2,20,21,19.891906843117933,86.1314206596095,10,14,81.17123841068248,3,5,Low,Premium,2,7,1
71c3180f,15,28,17.160707751061082,42.10268783303548,14,9,73.44862633480665,1,4,High,Basic,3,5,0
eb5b8d47,21,21,13.278262168316274,23.1083085222249,24,7,61.27709198532145,5,2,Low,Basic,4,7,1
dd0fcf55,17,10,14.270628674784646,2.0294574242572114,16,12,67.34455552964278,4,4,Low,Basic,2,2,1
5f182a2c,2,12,11.186425064252012,108.12360183246042,4,14,91.28769210958244,3,5,High,Premium,3,3,1
ddf25550,20,1,18.221548406730776,50.12302654024964,16,18,90.61532094035172,4,4,Low,Premium,3,4,0
013bab8e,15,8,16.65948640072281,38.14852251739391,14,14,78.19264811373192,3,5,Low,Premium,2,7,1
4dc0f9e7,10,8,18.87698840737332,10.793333298464399,24,13,65.12982308930677,3,2,Low,Basic,1,5,1
20fd2459,13,20,15.023742158780768,11.211595735612228,9,8,60.44600649893957,3,5,Low,Basic,1,5,1
b0d2ec86,4,22,12.892849828266645,28.121269738307983,19,13,68.3221251151975,4,5,Medium,Basic,2,0,0
43bc33be,4,10,15.118806879057871,46.67267964067816,2,13,74.69824095363292,0,4,Medium,Premium,0,0,1
89f36838,9,26,15.135585004224042,14.678018108987835,10,11,85.22186062466973,1,2,High,Basic,1,1,0
32f069e6,20,22,20.15983173054313,9.683958566902659,1,10,77.79762064935898,2,2,Low,Basic,4,0,1
718a1f3f,9,23,14.543297185623745,32.948724306539,23,15,94.95504390272347,7,5,Low,Premium,0,6,1
9ba05b0c,14,10,18.05473513684393,0.5992290313321299,22,9,77.48487452530202,3,3,High,Premium,2,7,0
7f9a9e70,14,1,18.602255841322844,57.41921775081845,21,9,75.27626261885386,4,2,Low,Basic,2,6,1
869cc707,13,15,11.705092758631428,123.40518233045012,6,14,77.52288953585919,5,5,Medium,Premium,1,7,1
d57082a7,21,10,17.805892403350406,1.224159743470786,2,12,66.64864279019405,1,3,Low,Basic,2,5,1
a13f1f90,15,14,14.21335194000933,152.22926776885157,22,9,64.10787324254007,6,5,Medium,Basic,2,1,0
7b6a32f2,17,10,11.80593359652616,60.81280283771023,17,11,73.36612937489684,3,2,High,Basic,1,0,1
4deb1d35,14,11,14.973584296773495,123.25441867238978,5,12,70.31136235844619,4,4,Medium,Premium,3,3,0
d6392369,7,8,11.881487437823615,20.814878559106813,6,14,77.8144529569277,2,4,Low,Premium,2,5,1
a2f6cd29,12,26,18.81204425808957,50.60920043905232,8,10,81.96583039132084,3,1,Medium,Basic,4,7,0
ca0039bc,9,18,14.175709403939424,52.983150175051485,18,7,66.92858592201027,1,1,Medium,Basic,1,6,1
f70886db,7,13,19.11358628515385,27.272728703639547,18,15,79.9339391030505,3,5,High,Premium,0,2,0
9417ad9c,20,16,14.562726548156046,35.52443958131828,8,9,86.57024467127533,6,3,Low,Basic,1,4,1
0a67f17f,15,1,15.181445523005282,76.92228923167632,14,9,80.3508098270546,5,5,Low,Basic,1,6,1
63d5dfea,15,24,20.3481902522348,1.0434182002434185,22,14,57.85314389221169,1,1,High,Basic,2,7,0
768317c3,9,25,19.997888086719,113.88599404590792,15,16,78.66298417840676,4,5,Low,Premium,3,2,0
cd2a941a,12,15,13.147875996941428,102.36754722915354,1,15,81.91794698119656,2,2,Low,Basic,4,0,1
be2784ce,3,21,14.799292217960035,35.72353565719597,7,14,79.5434092297399,4,4,Low,Premium,4,2,1
e09080dc,16,25,21.412412065453125,63.88351094426846,20,7,88.34612665542038,0,2,High,Basic,2,1,1
8383e4a2,3,23,14.650509797003403,21.10159778492714,12,11,83.51788471669016,1,2,Low,Basic,2,4,1
884f89bc,6,3,14.126140243105858,44.88399696865498,10,10,66.95134986318229,4,1,High,Basic,3,0,1
4bfba3b8,11,23,12.158064283610718,4.462786188245253,1,13,89.30174369510695,2,5,Low,Basic,0,3,1
675b7e0d,7,3,9.37105860477748,2.308896464461537,21,19,80.18741445404495,1,5,Low,Premium,1,7,0
43d97f95,6,19,15.552869927208384,32.374402738079446,10,12,100.65073381735375,7,4,Medium,Premium,1,2,0
162b4796,6,19,19.6596555183229,24.00325362648856,20,8,80.57169825132539,2,5,High,Premium,1,1,0
f7ea3fc6,15,25,12.75034256160328,20.13023498473621,11,9,60.602824398933926,4,2,High,Basic,2,1,1
3fa54ad7,3,12,19.16909596817046,7.968119112962356,15,11,74.69400246435147,3,5,Medium,Basic,2,4,1
28de35f0,12,20,15.904967279526543,31.379370607184217,9,10,69.42658651257969,4,2,Low,Basic,1,6,0
46611c59,17,24,16.101763603981762,32.36216773012286,12,13,71.05236021799988,5,5,Low,Basic,1,2,0
852e5ee3,19,12,19.071672929937392,71.67564225807453,1,13,57.37732588602704,1,1,Medium,Basic,3,5,0
f796d102,13,28,12.512403130296052,171.2789451537045,15,4,69.43032442872153,3,4,High,Basic,1,1,0
4e411419,1,25,14.57469782177217,138.40511704806423,16,12,65.59277326312687,5,4,Low,Basic,1,7,0
085a5ebc,3,4,15.881629867674077,112.21522538422043,8,15,70.50605323712848,6,5,Low,Premium,1,3,0
9d9bb5a2,1,8,12.653729342795186,39.141313818067424,20,13,58.38631048724056,3,5,Low,Basic,1,5,1
93805bc4,17,10,13.142443451723064,49.399905622806024,24,12,66.17302187715893,2,5,High,Premium,3,1,1
bb80740a,5,11,11.970753863824282,15.93973611627502,21,14,78.44304979210978,5,5,Medium,Premium,3,2,1
e87744c5,5,2,8.109880281605678,57.51538916258548,16,7,73.03946033423973,2,4,Low,Basic,7,7,0
25940f3f,4,21,17.8925599440848,5.4156855711219265,4,12,91.0364503638987,3,5,Low,Basic,1,7,1
a2b2b7a7,6,19,14.960480449511545,26.592038984253705,17,13,77.90974899522801,1,4,Low,Basic,1,6,0
b338e400,19,14,17.39718829247386,75.07988111851041,7,9,73.76686252423826,2,4,Medium,Basic,0,6,1
5475d33a,11,6,13.563966099685109,44.62212880310172,24,14,72.82600235277785,2,5,High,Premium,3,4,1
6d0d7452,21,24,18.07836508933984,0.780023724887981,5,9,78.1500774068568,2,5,Low,Basic,3,1,1
03948786,17,25,15.45334482344717,71.69885810775497,7,12,85.49856336353209,1,1,High,Basic,5,4,1
7854910f,14,13,11.47847590360574,46.26451070967002,11,13,68.41498049754199,3,4,Medium,Premium,3,2,1
7a1c377f,16,9,12.88479709133636,18.56818277334754,10,12,75.95766988064133,2,5,Low,Premium,0,6,1
2f72dead,6,26,12.721845124704313,45.73851049731497,15,11,72.31218386333055,3,4,Medium,Premium,3,5,1
a323878d,10,27,13.1684109999279,6.534273929893592,18,10,68.41306341803133,4,5,Low,Basic,1,3,1
645953ff,22,13,18.17239664838346,2.2491247366315923,12,10,71.65006309979795,1,3,High,Premium,0,3,0
9fd870d4,14,6,20.79330733397548,503.3726161819107,8,17,84.559843901973,0,5,Low,Premium,1,4,1
e21b9107,2,14,14.604268069952358,79.40130153969453,13,14,77.19319792224869,2,5,Low,Basic,3,2,1
5540d4fc,12,21,12.62674782620266,44.84954558969643,3,12,88.31196869642713,1,5,Low,Premium,3,4,1
7b4fbdc2,3,18,14.947926010788954,10.32865584058335,17,12,92.54762563069706,4,2,Low,Basic,2,1,0
fbb966f4,14,7,18.792036033403487,22.91295056604443,16,7,70.61585394219563,4,4,Medium,Basic,3,6,1
f7880e28,8,20,16.82500490640861,96.71949720305615,15,11,69.0891078802197,0,5,Low,Basic,4,4,0
e22301e5,2,6,13.572215804753125,17.75037779610852,14,14,74.63091999463889,1,5,Medium,Premium,0,5,1
6d72b3c0,4,14,15.78518948676059,20.59701556790555,11,7,57.96242182906114,2,4,High,Premium,2,6,0
ccdde9e7,19,4,15.245727716909728,16.244308683869995,19,14,86.41225225297784,2,4,Medium,Premium,1,6,1
92d192da,15,1,11.402071870295767,46.13288501683532,9,17,73.11961167712674,3,4,Low,Basic,2,6,0
35f6828a,9,22,10.431595261113136,15.641293180074117,9,14,68.29820193441715,4,5,Low,Premium,5,5,0
29da2a92,2,29,12.049044992760216,101.30156329523896,20,13,72.86074653978925,6,2,Low,Basic,3,7,0
788da532,11,18,15.249303609017351,32.80326088937409,4,7,70.53889168894551,5,1,Medium,Basic,3,4,0
8c25ae56,16,25,14.251473008014528,55.68794765759385,7,12,79.60978505262526,4,5,Low,Basic,2,6,0
137517ef,16,24,8.99501578638207,50.787650259050004,20,13,68.33284726208076,3,2,Low,Basic,3,6,1
3c737e41,10,29,14.339799229830907,18.393072161081577,8,7,64.50586291964679,1,3,High,Basic,4,7,0
d4eff1e0,14,28,11.760665834422223,181.12105662626843,17,15,65.82992483048105,5,3,Medium,Premium,4,2,1
5633738f,7,14,18.234115311814183,176.21861589667154,16,14,79.24653643193906,2,4,Medium,Basic,2,4,1
d42b0c11,1,28,16.574946226665567,44.64863174979777,3,13,79.50036709826298,4,1,Medium,Basic,2,2,0
3f47223f,21,6,16.349858563443036,84.87219316671447,18,11,70.67676799296079,4,3,Low,Basic,3,5,1
aae26275,7,27,13.490955738717531,13.219751718376482,8,14,67.1822871748883,6,5,Low,Basic,3,6,0
78332d4d,15,3,16.566617231410934,34.73518574987682,6,15,66.74786675237924,6,5,Low,Premium,3,1,0
6571e2f1,7,14,15.693122959184896,35.94424328347116,6,14,84.70349953224073,5,2,Low,Basic,2,2,1
cf0c8b48,2,2,13.70963616152381,212.91082686212022,7,17,80.06977662916857,4,5,Medium,Premium,3,2,1
50dd77b4,15,10,13.093099188514463,56.94441762334715,16,13,69.41158492383732,1,5,Medium,Premium,2,0,0
d4119a38,20,29,15.832161796168291,44.89800521940727,8,20,69.64328431295952,2,4,Low,Premium,2,2,0
3cef695c,1,20,15.39415022473331,43.18158564560313,3,13,72.0455127054453,2,4,Medium,Basic,0,2,0
da3b7745,15,17,13.884052280317462,12.71309029212685,2,5,68.90085693655708,3,5,Medium,Basic,2,4,0
72d0374b,8,14,19.27311046398449,8.132579797877849,20,16,75.74613657818549,2,5,Medium,Premium,0,5,1
a66a5119,18,17,14.765536028708306,113.96707290725605,8,12,91.81591565728444,1,3,Low,Basic,2,2,0
20e9b37f,8,2,16.621472819558857,80.77756994809435,20,17,71.92488694317484,3,5,High,Premium,1,4,0
26c75003,2,24,17.307179236362156,31.994270780089806,19,14,66.73687489927167,3,3,Medium,Basic,6,0,1
6c8da3d8,6,20,17.092282280575517,34.66683973884224,18,12,67.37928616470725,2,5,Medium,Premium,1,6,0
2ff50462,6,14,14.791984892820766,12.912350251613372,24,8,66.25492905897748,2,1,Medium,Basic,3,2,1
32fea5b3,7,23,10.436861706833968,19.336501262024722,21,12,64.78894307842553,3,5,Low,Basic,2,7,1
0525763c,14,24,10.940636760579851,88.8130825757384,18,15,64.95864260189249,1,4,Low,Premium,4,6,1
f803a8f6,13,7,11.820635869776384,3.8892787659622554,18,16,67.69194181309125,3,5,Low,Premium,1,4,1
81be2ed3,10,29,13.945558759099562,155.87371857226475,9,12,72.36866246330148,3,5,High,Premium,4,6,1
c5e17381,14,1,19.69823859279872,12.89841288383866,17,14,80.44691460069296,6,4,High,Basic,3,4,1
89fb0ddc,10,22,20.820160681611988,61.71601795762055,5,7,81.48823112521076,3,1,Medium,Basic,1,7,0
38417bd1,5,14,15.966920747908487,119.68374776474191,18,7,69.15104334647766,2,3,Low,Basic,2,0,0
ce0f8a51,6,12,12.445633101721803,59.340697454097054,20,3,72.6762455824306,4,2,Medium,Basic,6,3,0
15c5ed2d,12,9,17.418858883619123,54.09958109245367,18,11,81.65892725656593,5,3,Low,Basic,2,2,0
95149018,23,5,17.923285745516655,46.921366358191776,20,10,51.82977324443079,2,5,Low,Basic,2,5,1
dbc5b8b3,6,27,12.652243541622996,32.24896193878606,8,11,87.41264424334005,1,3,Medium,Basic,3,7,1
